data.\mouse0.jpg	0.00304878	0.0121951	0.027439	0.0121951	0	0.00609756	0.00304878	0	0.00304878	0.00304878	0	0.0182927	0.0487805	0.0121951	0	0.0152439	0.00914634	0	0.00609756	0.0213415	0.00304878	0.0365854	0.027439	0.00609756	0.00609756	0.0304878	0.00609756	0.00304878	0.00609756	0	0.00914634	0.027439	0.00914634	0	0.0426829	0.00609756	0.0121951	0.0213415	0.0182927	0.00304878	0.0121951	0.00304878	0.0182927	0.00609756	0	0.00304878	0.00304878	0.00304878	0.0152439	0	0	0	0.00304878	0.00304878	0.0335366	0	0.0640244	0.027439	0.0182927	0	0.0243902	0.0121951	0.00304878	0.0182927	0	0.00914634	0.00304878	0.00304878	0.00304878	0	0.0121951	0.0213415	0.00914634	0.00304878	0	0	0.00914634	0.00304878	0	0.00609756	0.00609756	0.0335366	0.027439	0	0	0.0152439	0.0121951	0	0.00304878	0.00914634	0.0152439	0	0	0	0.0121951	0.00304878	0.0152439	0.00914634	0.00304878	0.00609756	
data.\mouse1.jpg	0.00239808	0.0215827	0.028777	0.0191847	0	0	0.00239808	0.00239808	0.00959233	0.0119904	0	0.00959233	0.0407674	0.0167866	0	0.0167866	0.00719424	0.00719424	0.00479616	0.0191847	0.00479616	0.0215827	0.0191847	0.00239808	0.00719424	0.0119904	0	0	0.00479616	0	0.00479616	0.0215827	0.00959233	0.00719424	0.0359712	0	0.00719424	0.0431655	0.0143885	0.00719424	0.0143885	0	0.0239808	0.00479616	0.0119904	0.00239808	0.00719424	0.00719424	0.00719424	0	0.00719424	0.00239808	0.00239808	0.00239808	0.0479616	0.00239808	0.0695444	0.0239808	0.00479616	0.00239808	0.0143885	0.0119904	0	0.0263789	0	0.00719424	0.00239808	0.00239808	0	0	0.0191847	0.028777	0.00959233	0.00719424	0	0	0.00959233	0	0.00239808	0.00239808	0.00719424	0.0191847	0.0263789	0	0	0.0143885	0.0215827	0.0119904	0.00239808	0.00239808	0.00719424	0.00239808	0.00719424	0	0.0167866	0.00239808	0.00959233	0.00239808	0.00719424	0.00719424	
data.\mouse2.jpg	0	0.0214592	0.00858369	0.0128755	0.00858369	0.0128755	0.00429185	0	0.0214592	0	0	0.00858369	0.0643777	0.00429185	0	0.0128755	0	0.0128755	0.00858369	0.00858369	0.0171674	0.0171674	0.00429185	0.00858369	0	0	0.00429185	0.00429185	0	0.00429185	0.00429185	0.0171674	0.00858369	0	0.0128755	0.00429185	0.00858369	0.0343348	0.0128755	0.0128755	0.0171674	0	0.0343348	0	0.00429185	0.0128755	0.00429185	0.00858369	0.0429185	0	0	0	0.0257511	0.00429185	0.055794	0.0300429	0.0815451	0.0171674	0	0	0.00858369	0.0128755	0	0.00858369	0	0.0171674	0	0	0.0128755	0	0	0.0343348	0.0128755	0.00858369	0	0	0.00858369	0	0	0	0.00429185	0.0257511	0.0171674	0	0	0.0171674	0	0.00858369	0.00429185	0	0.00429185	0	0	0	0	0	0.0429185	0.00858369	0.00429185	0.0128755	
data.\mouse3.jpg	0	0	0	0.00625	0	0.0125	0	0.1	0.00625	0.00625	0	0.01875	0.04375	0.00625	0	0.00625	0	0	0.01875	0.01875	0.01875	0.0125	0.01875	0.0125	0	0	0	0	0.00625	0	0	0.00625	0.0125	0	0.0125	0	0.025	0.025	0.03125	0	0	0.00625	0.00625	0	0.00625	0.0375	0.00625	0	0.01875	0	0.00625	0	0.0375	0	0.05625	0	0.0875	0.025	0	0	0.01875	0	0	0	0	0.00625	0.0125	0.00625	0	0	0	0	0.04375	0.00625	0	0	0	0.00625	0	0	0.00625	0.04375	0	0	0	0.025	0	0.025	0.00625	0	0	0	0.0125	0	0.00625	0.0125	0.0375	0	0.00625	0	
data.\mouse4.jpg	0.0018622	0.00931099	0.00372439	0.00931099	0.0018622	0.00372439	0	0.0558659	0.0242086	0.0130354	0.0018622	0.00558659	0.0595903	0.0130354	0	0.0111732	0	0.0111732	0.0111732	0.00558659	0.0148976	0.0391061	0.0242086	0	0.018622	0.0018622	0	0.00931099	0.0018622	0	0.0018622	0.00558659	0.00558659	0.0018622	0.0204842	0.00372439	0.018622	0.0335196	0.0111732	0.0111732	0.00744879	0.00744879	0.0111732	0.00931099	0.00372439	0.0204842	0.00744879	0.00372439	0.00372439	0	0.00931099	0.00558659	0.00372439	0.00558659	0.0335196	0.0148976	0.0595903	0.0204842	0.0260708	0.00558659	0.0018622	0.0167598	0.0018622	0.0130354	0	0.00744879	0.0018622	0	0.0018622	0	0	0.0316574	0.0391061	0.0111732	0.00558659	0	0	0.0018622	0	0	0.00744879	0.018622	0.00931099	0	0	0.00744879	0.0167598	0.00558659	0.00372439	0.0111732	0.018622	0	0.00372439	0.0018622	0.00558659	0.0018622	0.0148976	0	0.00931099	0.00558659	
data.\mouse5.jpg	0.00925926	0.00925926	0	0.00617284	0	0.0154321	0	0.0679012	0.00617284	0.00308642	0	0.00925926	0.0709877	0.00617284	0	0.00308642	0.00925926	0.0154321	0.0154321	0.00617284	0.00617284	0.00617284	0.0185185	0	0.0123457	0	0.00617284	0.00617284	0	0	0.00925926	0.0185185	0	0	0.00617284	0.00925926	0.00925926	0.0308642	0.0277778	0.00925926	0.0246914	0.00308642	0	0.00308642	0.00308642	0.0216049	0.0185185	0	0.0154321	0.00308642	0.00617284	0.00308642	0.00617284	0.0123457	0.0617284	0.0185185	0.0833333	0	0.00308642	0.00308642	0.00617284	0	0.00308642	0.00925926	0	0.0123457	0	0	0.00308642	0	0	0.0123457	0.0216049	0.0123457	0.00925926	0	0.00308642	0.00925926	0	0.0154321	0.0123457	0.0432099	0.00617284	0	0	0.0123457	0.00617284	0.00308642	0.00308642	0.00308642	0.0277778	0	0.00308642	0	0.00617284	0	0.00308642	0.0216049	0.00617284	0.00617284	
data.\mouse6.jpg	0.00609756	0.00609756	0	0.0121951	0	0.0182927	0	0	0.0304878	0	0	0.00609756	0.0182927	0.00609756	0	0.0304878	0	0.00609756	0.0121951	0	0.0304878	0.00609756	0.00609756	0	0.0182927	0	0	0.0121951	0.00609756	0.00609756	0.0121951	0.0426829	0	0	0	0	0.00609756	0.0243902	0.0182927	0.00609756	0.0182927	0	0.00609756	0	0	0.0182927	0	0	0.0243902	0	0	0.00609756	0.00609756	0.00609756	0.103659	0.0243902	0.0731707	0.0121951	0	0.00609756	0.0487805	0.00609756	0	0	0	0.00609756	0.0121951	0	0	0	0	0	0	0.0487805	0	0	0	0	0.0121951	0	0	0.0182927	0	0	0.0182927	0.0426829	0	0.00609756	0.0121951	0.00609756	0.0609756	0	0	0	0	0	0.0121951	0.0243902	0.0121951	0	
data.\mouse7.jpg	0	0.0481928	0	0	0.0361446	0	0	0	0.0120482	0	0	0	0.0240964	0	0.0120482	0.0120482	0	0.0240964	0	0.0120482	0.0361446	0.0120482	0.060241	0	0.0240964	0.0240964	0.060241	0	0	0	0	0	0.0722892	0	0	0	0.0361446	0.0240964	0.0120482	0.0120482	0	0	0	0	0	0.0120482	0	0	0.0843373	0	0	0	0	0	0.060241	0.0240964	0.0361446	0	0	0	0	0.0120482	0	0	0.0240964	0.0120482	0	0	0.0120482	0	0	0.0120482	0	0.0240964	0	0	0	0.0120482	0	0	0.0240964	0.0120482	0	0	0	0.0120482	0	0.0120482	0.0120482	0	0.0481928	0	0	0	0	0	0	0	0	0	
data.\mouse8.jpg	0	0.00887574	0.0266272	0.00591716	0	0.0207101	0	0	0.00591716	0	0.00295858	0.0147929	0.0621302	0	0	0.00295858	0.00295858	0.00295858	0.00591716	0.00887574	0.00591716	0.0325444	0.0266272	0.00887574	0.0325444	0.00591716	0.00295858	0.00887574	0.00295858	0	0.0236686	0.0207101	0	0.00591716	0.0118343	0.0295858	0.0177515	0.00295858	0.0207101	0.0147929	0.00591716	0.00887574	0	0	0.00295858	0.0147929	0.00295858	0.00887574	0.0207101	0.00591716	0.00887574	0.0295858	0.00887574	0.00295858	0.0295858	0.00887574	0.0443787	0	0	0.00295858	0.0147929	0.0295858	0	0.0207101	0	0.0147929	0	0	0.00295858	0.00295858	0	0.0325444	0	0.00887574	0	0	0	0.00295858	0.00295858	0.0118343	0	0.0295858	0.00591716	0	0.00591716	0.0266272	0.0147929	0.0177515	0.0207101	0.00591716	0.0236686	0	0.00295858	0	0.0177515	0	0.00887574	0.0177515	0.00295858	0	
data.\mouse9.jpg	0.00333333	0.01	0	0.01	0	0.01	0	0.0266667	0.0233333	0	0	0.0133333	0.02	0.00666667	0.00333333	0.0166667	0	0.00333333	0.00333333	0.0433333	0.01	0	0.02	0.01	0.02	0.0166667	0.00666667	0.00333333	0.00666667	0	0.01	0.0233333	0.0266667	0.00666667	0	0.0133333	0.0166667	0.02	0.01	0.0133333	0.0133333	0.00666667	0.00333333	0.01	0.0133333	0.01	0.01	0	0.0333333	0	0.00333333	0	0.00333333	0	0.03	0.0333333	0.0633333	0.02	0.00666667	0	0.0266667	0.01	0.00333333	0.0133333	0	0.00333333	0.00333333	0.00666667	0.01	0	0.00333333	0.0133333	0.01	0.0233333	0	0	0.00333333	0	0.0166667	0	0.01	0.0433333	0.01	0	0.00666667	0.0133333	0	0.00333333	0.00666667	0	0.0266667	0	0.0166667	0	0	0	0.00666667	0.00666667	0.0133333	0.00333333	
data.\pen0.jpg	0.00446429	0	0.00446429	0.00446429	0.0290179	0	0.00223214	0.0379464	0.00892857	0.00223214	0	0.00446429	0.00446429	0.0178571	0.00223214	0.0133929	0.0133929	0.0111607	0.00223214	0.0245536	0.0245536	0.0133929	0.0200893	0.00223214	0.0357143	0	0.0111607	0.00223214	0.00669643	0	0.00669643	0.00223214	0.00446429	0.00223214	0.00446429	0.00892857	0.00446429	0.0245536	0.00446429	0.00223214	0.00446429	0.00669643	0	0.122768	0.00446429	0	0.00446429	0.00223214	0.00223214	0.00223214	0.00446429	0.00669643	0.0111607	0.00669643	0.0491071	0.0111607	0.00669643	0	0.0178571	0.00892857	0.00223214	0.00223214	0.00223214	0.00223214	0.0111607	0.00223214	0	0.00446429	0.00223214	0.00669643	0.0446429	0	0.0223214	0.0267857	0.015625	0	0.00446429	0.00223214	0	0.015625	0	0.0691964	0	0	0	0.0111607	0.00446429	0.00669643	0	0.015625	0.0245536	0	0.00446429	0	0.0245536	0	0.00223214	0.0133929	0.0111607	0.00446429	
data.\pen1.jpg	0.00190476	0	0.00380952	0.00571429	0.0228571	0.00190476	0.00190476	0.0514286	0	0.00571429	0	0.00380952	0.00190476	0.0114286	0.00380952	0.00571429	0.0133333	0.00380952	0.00190476	0.0247619	0.0114286	0.0209524	0.0266667	0.00190476	0.0304762	0	0.00761905	0.00761905	0.00571429	0	0.00571429	0	0.00380952	0.00380952	0.00571429	0.00761905	0.00380952	0.0209524	0.00190476	0.00190476	0.00571429	0.00190476	0	0.154286	0.00380952	0.00380952	0.0133333	0.00190476	0	0.00190476	0.00380952	0.00571429	0.00761905	0.00761905	0.0419048	0.00571429	0.00761905	0	0.0190476	0.0133333	0.00571429	0	0.00190476	0.00571429	0.0190476	0.00761905	0.00190476	0.00380952	0.00190476	0.00571429	0.0419048	0.00761905	0.0152381	0.0419048	0.0171429	0	0.00761905	0.00380952	0	0.00761905	0	0.0552381	0.00190476	0	0	0.00571429	0.00190476	0.00952381	0.00190476	0.0152381	0.0304762	0	0.00380952	0.00190476	0.0190476	0	0.00571429	0.00571429	0.00571429	0.00761905	
data.\pen2.jpg	0.00403226	0.00403226	0	0.0120968	0.0262097	0.00403226	0	0.0383065	0.00806452	0.00806452	0	0.00403226	0.00201613	0.016129	0.00201613	0.00604839	0.016129	0.0120968	0	0.0221774	0.0120968	0.0120968	0.00806452	0.00201613	0.0362903	0.00604839	0.0100806	0.00201613	0.00806452	0	0.00403226	0	0.00201613	0.00201613	0.00403226	0.00604839	0.00403226	0.0282258	0.00403226	0.00201613	0	0.00403226	0.00403226	0.167339	0.00201613	0.00403226	0.00604839	0.00201613	0.00201613	0.00201613	0	0.0100806	0.0100806	0.00806452	0.0524194	0.0120968	0.00806452	0	0.0302419	0.0141129	0.00403226	0	0	0.00604839	0.00806452	0.00806452	0	0.00403226	0.0100806	0.00403226	0.0383065	0.00806452	0.0241935	0.0262097	0.0221774	0	0.00604839	0.00201613	0	0.016129	0.00201613	0.0504032	0.00403226	0	0	0.00403226	0.00201613	0.00604839	0.00604839	0.0120968	0.0181452	0	0	0	0.0100806	0	0.00403226	0.00403226	0.00604839	0.00604839	
data.\pen3.jpg	0.00934579	0.00934579	0	0.00623053	0.0124611	0.00934579	0.00311526	0.0155763	0.00623053	0.00311526	0	0.00934579	0.00623053	0.00623053	0	0.00311526	0.00311526	0.00311526	0	0.0311526	0.0155763	0.00934579	0.0280374	0.00311526	0.0342679	0.00311526	0.00934579	0.00311526	0.00934579	0.00311526	0.00623053	0.00934579	0	0	0.00623053	0.00623053	0.00934579	0.0249221	0.00311526	0.0124611	0.0155763	0.00934579	0	0.0280374	0.00311526	0.00311526	0.00934579	0.00934579	0.00311526	0	0.00311526	0.00311526	0.0280374	0.00623053	0.0623053	0.0124611	0.0218069	0.00934579	0.0249221	0.0186916	0	0	0	0.00623053	0.0249221	0.00934579	0.00623053	0.00623053	0	0.00311526	0.00623053	0.00311526	0.00934579	0.05919	0.0249221	0	0.0155763	0	0.00623053	0.0436137	0	0.0654206	0	0	0	0.0249221	0	0.00311526	0.00623053	0.00623053	0.0311526	0	0	0	0.0186916	0.00311526	0	0.00311526	0.00623053	0.00311526	
data.\pen4.jpg	0.00914634	0.00304878	0	0.0335366	0.0365854	0.0152439	0	0	0.00914634	0.00609756	0	0.0121951	0	0.0121951	0.00609756	0.0365854	0.00304878	0.00609756	0	0.00914634	0.0121951	0.0243902	0.0182927	0.00304878	0.0518293	0	0.00609756	0.00609756	0	0.0121951	0.00304878	0.0335366	0.00609756	0.00914634	0.0152439	0.00914634	0.0121951	0.0121951	0.00609756	0.00609756	0.0152439	0.00304878	0.00914634	0	0.00914634	0.0121951	0	0.00304878	0.00609756	0	0.00609756	0.0121951	0.0121951	0.00609756	0.0243902	0.00304878	0.0426829	0.00304878	0.00914634	0.00914634	0.0121951	0	0.00609756	0.0152439	0.0243902	0.0121951	0.00609756	0	0	0.00304878	0.00304878	0.0152439	0	0.0609756	0.00304878	0	0.0152439	0.00609756	0.00304878	0.00304878	0.00304878	0.0457317	0.0243902	0	0.00304878	0.00609756	0.00609756	0.00914634	0	0.0365854	0.0152439	0.0121951	0	0	0.00304878	0	0	0.00304878	0.0121951	0	
data.\pen5.jpg	0.00738007	0.0369004	0.00369004	0.0516605	0	0.0184502	0.00369004	0.00369004	0	0.00369004	0	0.00738007	0.00369004	0.00369004	0.00738007	0	0.00738007	0.0258303	0	0.00738007	0.0110701	0	0.0110701	0.00369004	0.00738007	0.00369004	0.00369004	0.0221402	0.00738007	0	0.0221402	0.0590406	0	0.0258303	0.00738007	0.00369004	0.0147601	0.00738007	0.0110701	0.00369004	0.0664207	0.0110701	0.00369004	0	0.0147601	0.0184502	0.00738007	0	0.00738007	0	0.00738007	0.00369004	0.00738007	0.00369004	0.0184502	0.00369004	0.0147601	0.00369004	0.0184502	0.0110701	0	0	0.0258303	0.0479705	0.00369004	0.00738007	0	0.00369004	0.0184502	0.00369004	0.00738007	0.00738007	0	0.0442804	0.00738007	0	0.00369004	0	0.00369004	0	0.00738007	0.0295203	0	0	0	0.00369004	0.0147601	0.0147601	0.0295203	0.0184502	0.00738007	0	0	0	0.0110701	0	0	0	0.00738007	0.0332103	
data.\pen6.jpg	0	0.0695652	0	0.00434783	0.00869565	0	0	0	0.0130435	0	0.00869565	0	0.0391304	0.00869565	0.0130435	0.00434783	0	0.0173913	0.00434783	0.00434783	0.00869565	0	0.0130435	0.0347826	0.00869565	0.0521739	0.0478261	0	0.00869565	0	0.00434783	0.0173913	0.0478261	0.00434783	0	0.00434783	0.0782609	0.0173913	0	0.0173913	0.00869565	0.0130435	0.0434783	0	0	0	0.00434783	0	0	0	0	0.00869565	0	0	0.00869565	0.00869565	0.0478261	0.0173913	0	0.0130435	0.00869565	0.00869565	0	0	0.00434783	0.00869565	0	0.00869565	0	0.00434783	0	0.00434783	0	0.0173913	0	0	0.0217391	0	0.00869565	0	0	0.00869565	0	0	0.00869565	0.0130435	0	0.0130435	0.0130435	0.0173913	0.0391304	0	0.00434783	0.0130435	0.0217391	0.00434783	0.0130435	0	0	0	
data.\pen7.jpg	0.00641026	0.0149573	0.0042735	0.0192308	0.0747863	0	0	0.00213675	0.042735	0.00213675	0.00213675	0	0.00641026	0	0	0.0213675	0.00641026	0	0.0149573	0.0384615	0.0320513	0.0192308	0.0491453	0.0042735	0.0363248	0.00213675	0.0042735	0.0042735	0.00213675	0	0.00854701	0	0.0192308	0	0.0042735	0.00641026	0.00213675	0.0042735	0.00641026	0.0042735	0.00213675	0.0299145	0.00641026	0.0235043	0.00641026	0.0042735	0.0042735	0	0.0042735	0	0.00641026	0.0128205	0.00213675	0.00641026	0.0149573	0.0299145	0.0405983	0.0042735	0	0.00641026	0.017094	0.0042735	0.00213675	0.00213675	0.0106838	0.0470085	0	0.00641026	0.00213675	0.00213675	0.00854701	0.0320513	0.0213675	0.025641	0.0042735	0.0042735	0.00213675	0.00213675	0.017094	0	0	0.0149573	0.00213675	0.0042735	0.0128205	0.00854701	0.00213675	0.00854701	0.00854701	0.00641026	0.00213675	0	0.00641026	0.00213675	0.0042735	0.00213675	0.0235043	0.0042735	0.0042735	0	
data.\pen8.jpg	0	0.01	0	0.0025	0.0125	0	0.015	0.005	0.0525	0	0.0075	0.0075	0.01	0.0075	0	0.0175	0.0025	0.0025	0.02	0.01	0.025	0.035	0.035	0.01	0.015	0.0075	0.005	0.015	0.0125	0.0025	0.0075	0.01	0.02	0.0125	0.01	0.005	0.01	0.0275	0	0.0175	0.015	0.0075	0.01	0.0125	0.0075	0.0125	0	0.005	0.0025	0	0.0025	0.01	0.0125	0	0.05	0.02	0.02	0.005	0	0.0125	0.0025	0.01	0.0075	0	0.0075	0.02	0.0025	0.0025	0	0.005	0	0.005	0.005	0.0175	0.005	0.01	0.01	0	0.005	0.0225	0.0125	0.0375	0.0175	0	0.005	0.0125	0	0.0025	0.0125	0.0125	0.0075	0.0275	0.01	0.005	0.005	0	0.0025	0.015	0.005	0.0025	
